protein,com_id,com_pubchem_id,pla_id,pla_name,pla_idr_name,prob
IGF1,COM00000718,5280961,PLA00001616,Acacia cultriformis,,0.62
IGF1,COM00000718,5280961,PLA00001658,Acacia chrysotricha,,0.62
IGF1,COM00000718,5280961,PLA00001660,Trifolium campestre,,0.62
IGF1,COM00000718,5280961,PLA00001783,Acacia constablei,,0.62
IGF1,COM00000718,5280961,PLA00001841,Acacia fimbriata,,0.62
IGF1,COM00000718,5280961,PLA00001887,Acacia lanigera,,0.62
IGF1,COM00000718,5280961,PLA00001934,Acacia elata,,0.62
IGF1,COM00000718,5280961,PLA00001964,Acacia mollifolia,,0.62
IGF1,COM00000718,5280961,PLA00001977,Acacia leucoclada,,0.62
IGF1,COM00000718,5280961,PLA00001986,Ficus septica,,0.62
IGF1,COM00000718,5280961,PLA00002005,Psoralea laxa,,0.62
IGF1,COM00000718,5280961,PLA00002027,Ficus cordata,,0.62
IGF1,COM00000718,5280961,PLA00002035,Trifolium globosum,,0.62
IGF1,COM00000718,5280961,PLA00002045,Acacia kettlewelliae,,0.62
IGF1,COM00000718,5280961,PLA00002115,Acacia calamifolia,,0.62
IGF1,COM00000718,5280961,PLA00002137,Echinosophora koreensis,,0.62
IGF1,COM00000718,5280961,PLA00002161,Pueraria mirifica,,0.62
IGF1,COM00000718,5280961,PLA00002181,Phaseolus lunatus,,0.62
IGF1,COM00000718,5280961,PLA00002191,Pueraria lobata,,0.62
IGF1,COM00000718,5280961,PLA00002233,Acacia silvestris,,0.62
IGF1,COM00000718,5280961,PLA00002249,Acacia decurrens,,0.62
IGF1,COM00000718,5280961,PLA00002262,Acacia verniciflua,,0.62
IGF1,COM00000718,5280961,PLA00002277,Acacia pycnantha,,0.62
IGF1,COM00000718,5280961,PLA00002421,Sophora subprostrata,,0.62
IGF1,COM00000718,5280961,PLA00002620,Acacia adunca,,0.62
IGF1,COM00000718,5280961,PLA00002677,Phaseolus coccineus,,0.62
IGF1,COM00000718,5280961,PLA00002747,Pueraria phaseoloides,,0.62
IGF1,COM00000718,5280961,PLA00002808,Acacia trachyphloia,,0.62
IGF1,COM00000718,5280961,PLA00002818,Pterocarpus angolensis,,0.62
IGF1,COM00000718,5280961,PLA00002922,Lupinus pilosus,,0.62
IGF1,COM00000718,5280961,PLA00002950,Zea mays,Jagung,0.62
IGF1,COM00000718,5280961,PLA00002998,Erythrina latissima,,0.62
IGF1,COM00000718,5280961,PLA00002999,Psoralea effusa,,0.62
IGF1,COM00000718,5280961,PLA00003040,Acacia binervata,,0.62
IGF1,COM00000718,5280961,PLA00003063,Prunus spp.,,0.62
IGF1,COM00000718,5280961,PLA00003086,Psoralea repens,,0.62
IGF1,COM00000718,5280961,PLA00003162,Psoralea fascicularis,,0.62
IGF1,COM00000718,5280961,PLA00003210,Lupinus elegans,,0.62
IGF1,COM00000718,5280961,PLA00003237,Acacia clunies-rossiae,,0.62
IGF1,COM00000718,5280961,PLA00003344,Acacia vestita,,0.62
IGF1,COM00000718,5280961,PLA00003400,Lupinus sericeus,,0.62
IGF1,COM00000718,5280961,PLA00003462,Acacia filicifolia,,0.62
IGF1,COM00000718,5280961,PLA00003481,Acacia oshanesii,,0.62
IGF1,COM00000718,5280961,PLA00003733,Euchresta formosana,,0.62
IGF1,COM00000718,5280961,PLA00003735,Sophora secundiflora,,0.62
IGF1,COM00000718,5280961,PLA00003834,Psoralea axillaris,,0.62
IGF1,COM00000718,5280961,PLA00003952,Acacia deanei,,0.62
IGF1,COM00000718,5280961,PLA00003964,Trifolium repens,,0.62
IGF1,COM00000718,5280961,PLA00003983,Acacia concurrens,,0.62
IGF1,COM00000718,5280961,PLA00004142,Trifolium spp.,,0.62
IGF1,COM00000718,5280961,PLA00004290,Lupinus luteus,,0.62
IGF1,COM00000718,5280961,PLA00004297,Glycyrrhiza uralensis,,0.62
IGF1,COM00000718,5280961,PLA00004345,Acacia holosericea,,0.62
IGF1,COM00000718,5280961,PLA00004347,Sophora japonica,,0.62
IGF1,COM00000718,5280961,PLA00004383,Acacia obtusifolia,,0.62
IGF1,COM00000718,5280961,PLA00004414,Acacia neriifolia,,0.62
IGF1,COM00000718,5280961,PLA00004586,Glycyrrhiza glabra,Gan cao,0.62
IGF1,COM00000718,5280961,PLA00004603,Ficus nymphaeifolia,,0.62
IGF1,COM00000718,5280961,PLA00004765,Trifolium pannonicum,,0.62
IGF1,COM00000718,5280961,PLA00004956,Desmodium uncinatum,,0.62
IGF1,COM00000718,5280961,PLA00004988,Erythrina burttii,,0.62
IGF1,COM00004345,16666,PLA00000804,Artemisia spp.,,0.62
IGF1,COM00004345,16666,PLA00001873,Mentha piperita,,0.62
IGF1,COM00004345,16666,PLA00004087,Mentha x,,0.62
IGF1,COM00004930,5280795,PLA00000852,Cucurbita pepo,,0.62
IGF1,COM00004930,5280795,PLA00001924,Solanum tuberosum,Kentang,0.62
IGF1,COM00004930,5280795,PLA00004296,Solanum melongena,,0.62
IGF1,COM00001123,264,PLA00001227,Vitis vinifera,,0.62
IGF1,COM00001123,264,PLA00004597,Brassica hirta,,0.62
SIR2,COM00000890,2153,PLA00000068,Citrus maxima,Jeruk bali/Jeruk besar,0.62
SIR2,COM00000890,2153,PLA00000896,Citrus limon,,0.62
SIR2,COM00000890,2153,PLA00001603,Paullinia trifoliata,,0.62
SIR2,COM00000890,2153,PLA00001629,Theobroma cacao,Cokelat,0.62
SIR2,COM00000890,2153,PLA00002116,Citrus paradisi,,0.62
SIR2,COM00000890,2153,PLA00002942,Paullinia cupana,,0.62
BECN1,COM00001753,1005,PLA00003058,Oryza sativa,Padi,0.62
SIR1,COM00004327,760,PLA00001118,Ricinus communis,Jarak,0.62
BECN1,COM00001997,5870,PLA00000007,Phoenix dactylifera,Kurma,0.62
BECN1,COM00001997,5870,PLA00004714,Punica granatum,Delima,0.62
SIR1,COM00002956,46936492,PLA00001025,Catharanthus roseus,Tapak dara,0.62
BECN1,COM00005361,10133,PLA00000356,Selenarctos thibetanus,,0.62
SIR1,COM00001634,971,PLA00000490,Phaseolus vulgaris,Buncis,0.62
SIR1,COM00001634,971,PLA00000875,Artemisia scoparia,,0.62
SIR1,COM00001634,971,PLA00000922,Capparis aegyptia,,0.62
SIR1,COM00001634,971,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.62
SIR1,COM00001634,971,PLA00001580,Spinacia oleracea,,0.62
SIR1,COM00001634,971,PLA00002712,Crataegus pinnatifida,,0.62
SIR1,COM00001634,971,PLA00003198,Capparis leucophylla,,0.62
SIR1,COM00001634,971,PLA00003412,Stemona tuberosa,,0.62
SIR1,COM00001634,971,PLA00003874,Rheum rhaponticum,,0.62
SIR1,COM00001634,971,PLA00004220,Capparis deserti,,0.62
SIR1,COM00001634,971,PLA00004951,Sophora alopecuroides,,0.62
SIR1,COM00001634,971,PLA00004998,Acacia concinna,,0.62
BECN1,COM00005101,31401,PLA00000356,Selenarctos thibetanus,,0.62
BECN1,COM00002046,221493,PLA00000356,Selenarctos thibetanus,,0.62
SIR1,COM00000837,72281,PLA00000709,Citrus spp.,,0.62
SIR1,COM00000837,72281,PLA00000907,Prunus persica,,0.62
SIR1,COM00000837,72281,PLA00003655,Mentha aquatica,,0.62
SIR1,COM00000837,72281,PLA00004161,Mentha spp.,,0.62
SIR1,COM00000837,72281,PLA00004412,Salvia officinalis,,0.62
SIR1,COM00000837,72281,PLA00004777,Citrus aurantium,,0.62
IGF1,COM00002927,445354,PLA00001084,Syzygium cumini,Jamblang,0.6
SIR1,COM00004077,1135,PLA00002003,Subergorgia suberosa,,0.6
SIR1,COM00004077,1135,PLA00002573,Equisetum hiemale,,0.6
BECN1,COM00001038,6581,PLA00003876,Polygonum minus,,0.6
SIR1,COM00005895,5281855,PLA00000700,Terminalia bellirica,,0.6
SIR1,COM00005895,5281855,PLA00000975,Syzygium aromaticum,Cengkeh,0.6
SIR1,COM00005895,5281855,PLA00001084,Syzygium cumini,Jamblang,0.6
SIR1,COM00005895,5281855,PLA00001677,Kunzea ambigua,,0.6
SIR1,COM00005895,5281855,PLA00002385,Terminalia chebula,,0.6
SIR1,COM00005895,5281855,PLA00002791,Eugenia gustavioides,,0.6
SIR1,COM00005895,5281855,PLA00003444,Terminalia superba,,0.6
SIR1,COM00005895,5281855,PLA00003503,Euphorbia hirta,Patikan kebo,0.6
SIR1,COM00005895,5281855,PLA00004003,Eugenia jambolana,,0.6
SIR1,COM00005895,5281855,PLA00004032,Quercus infectoria,,0.6
SIR1,COM00005895,5281855,PLA00004387,Mangifera indica,Mangga,0.6
SIR1,COM00005895,5281855,PLA00004510,Rubus idaeus,,0.6
SIR1,COM00005895,5281855,PLA00004615,Eugenia crebrinervis,,0.6
SIR1,COM00005895,5281855,PLA00004714,Punica granatum,Delima,0.6
SIR1,COM00003201,10235,PLA00000110,Sophora spp.,,0.6
SIR1,COM00003201,10235,PLA00000641,Sophora tomentosa,,0.6
SIR1,COM00003201,10235,PLA00001190,Sophora chrysophylla,,0.6
SIR1,COM00003201,10235,PLA00001195,Spondias mangifera,,0.6
SIR1,COM00003201,10235,PLA00001322,Cuscuta platyloba,,0.6
SIR1,COM00003201,10235,PLA00001450,Sophora macrophylla,,0.6
SIR1,COM00003201,10235,PLA00002237,Euchresta horsfieldii,,0.6
SIR1,COM00003201,10235,PLA00002785,Sophora viciifolia,,0.6
SIR1,COM00003201,10235,PLA00002951,Sophora speciosa,,0.6
SIR1,COM00003201,10235,PLA00002952,Sophora pachycarpa,,0.6
SIR1,COM00003201,10235,PLA00003090,Sophora griffithii,,0.6
SIR1,COM00003201,10235,PLA00003207,Sophora tonkinensis,,0.6
SIR1,COM00003201,10235,PLA00003733,Euchresta formosana,,0.6
SIR1,COM00003201,10235,PLA00003735,Sophora secundiflora,,0.6
SIR1,COM00003201,10235,PLA00004347,Sophora japonica,,0.6
SIR1,COM00003201,10235,PLA00004951,Sophora alopecuroides,,0.6
KLOT,COM00000666,445154,PLA00000007,Phoenix dactylifera,Kurma,0.6
KLOT,COM00000666,445154,PLA00000095,Artocarpus lakoocha,,0.6
KLOT,COM00000666,445154,PLA00000260,Hordeum bogdanii,,0.6
KLOT,COM00000666,445154,PLA00000264,Hordeum brachyantherum,,0.6
KLOT,COM00000666,445154,PLA00000489,Pinus spp.,,0.6
KLOT,COM00000666,445154,PLA00000522,Artocarpus chaplasha,,0.6
KLOT,COM00000666,445154,PLA00001045,Polygonum cuspidatum,,0.6
KLOT,COM00000666,445154,PLA00001141,Rheum wittrocki,,0.6
KLOT,COM00000666,445154,PLA00001227,Vitis vinifera,,0.6
KLOT,COM00000666,445154,PLA00001586,Vitis cognetiae,,0.6
KLOT,COM00000666,445154,PLA00001660,Trifolium campestre,,0.6
KLOT,COM00000666,445154,PLA00001860,Cassia dentata,,0.6
KLOT,COM00000666,445154,PLA00002298,Vitis riparia,,0.6
KLOT,COM00000666,445154,PLA00002589,Smilax aspera,,0.6
KLOT,COM00000666,445154,PLA00002628,Caesalpinia decapetala,,0.6
KLOT,COM00000666,445154,PLA00002722,Morus spp.,,0.6
KLOT,COM00000666,445154,PLA00003247,Trifolium dubium,,0.6
KLOT,COM00000666,445154,PLA00003395,Artocarpus dadah,,0.6
KLOT,COM00000666,445154,PLA00003448,Pinus sibirica,,0.6
KLOT,COM00000666,445154,PLA00003584,Polygonum multiflorum,,0.6
KLOT,COM00000666,445154,PLA00003795,Smilax menispermoidea,,0.6
KLOT,COM00000666,445154,PLA00003874,Rheum rhaponticum,,0.6
KLOT,COM00000666,445154,PLA00004803,Smilax bracteata,,0.6
SIR1,COM00002175,190,PLA00001031,Fritillaria cirrhosa,,0.6
SIR1,COM00002175,190,PLA00005001,Annona purpurea,,0.6
SIR2,COM00002001,3182,PLA00000857,Phyllanthus oligospermus,,0.6
IGF1,COM00000890,2153,PLA00000068,Citrus maxima,Jeruk bali/Jeruk besar,0.6
IGF1,COM00000890,2153,PLA00000896,Citrus limon,,0.6
IGF1,COM00000890,2153,PLA00001603,Paullinia trifoliata,,0.6
IGF1,COM00000890,2153,PLA00001629,Theobroma cacao,Cokelat,0.6
IGF1,COM00000890,2153,PLA00002116,Citrus paradisi,,0.6
IGF1,COM00000890,2153,PLA00002942,Paullinia cupana,,0.6
SIR1,COM00002335,3034034,PLA00000179,Cinchona officinalis,Kina,0.6
SIR1,COM00002335,3034034,PLA00000984,Cinchona pubescens,,0.6
SIR1,COM00002335,3034034,PLA00001879,Cinchona ledgariana,,0.6
SIR1,COM00002335,3034034,PLA00002355,Cinchona succirubra,,0.6
SIR1,COM00002335,3034034,PLA00002399,Cinchona ledgeriana,,0.6
SIR1,COM00002335,3034034,PLA00003244,Cinchona pelletierana,,0.6
SIR1,COM00002335,3034034,PLA00004511,Cinchona rosulenta,,0.6
IGF1,COM00004134,5429,PLA00000068,Citrus maxima,Jeruk bali/Jeruk besar,0.6
IGF1,COM00004134,5429,PLA00000828,Scurrula atropurpurea,,0.6
IGF1,COM00004134,5429,PLA00000896,Citrus limon,,0.6
IGF1,COM00004134,5429,PLA00001603,Paullinia trifoliata,,0.6
IGF1,COM00004134,5429,PLA00001629,Theobroma cacao,Cokelat,0.6
IGF1,COM00004134,5429,PLA00002116,Citrus paradisi,,0.6
IGF1,COM00004134,5429,PLA00002150,Paullinia yoco,,0.6
IGF1,COM00004134,5429,PLA00002545,Cola acuminata,,0.6
IGF1,COM00004134,5429,PLA00002942,Paullinia cupana,,0.6
IGF1,COM00004134,5429,PLA00003609,Ilex paraguariensis,,0.6
IGF1,COM00004134,5429,PLA00003613,Ilex perado,,0.6
IGF1,COM00004134,5429,PLA00003835,Paullinia pachycarpa,,0.6
SIR1,COM00006100,441074,PLA00000984,Cinchona pubescens,,0.6
SIR1,COM00006100,441074,PLA00001879,Cinchona ledgariana,,0.6
SIR2,COM00004625,33032,PLA00000325,Trifolium pratense,,0.6
SIR2,COM00004625,33032,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.6
SIR2,COM00004625,33032,PLA00003964,Trifolium repens,,0.6
BECN1,COM00006608,1174,PLA00000341,Angelica sinensis,,0.58
BECN1,COM00006608,1174,PLA00001031,Fritillaria cirrhosa,,0.58
BECN1,COM00006608,1174,PLA00001986,Ficus septica,,0.58
BECN1,COM00006608,1174,PLA00002003,Subergorgia suberosa,,0.58
BECN1,COM00006608,1174,PLA00002854,Cuminum cymimum,,0.58
BECN1,COM00006608,1174,PLA00002950,Zea mays,Jagung,0.58
BECN1,COM00001111,453551,PLA00000341,Angelica sinensis,,0.58
BECN1,COM00001111,453551,PLA00000844,Gastrodia elata,,0.58
BECN1,COM00001111,453551,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.58
BECN1,COM00001111,453551,PLA00001031,Fritillaria cirrhosa,,0.58
BECN1,COM00001111,453551,PLA00001268,Cordyceps militaris,,0.58
BECN1,COM00001111,453551,PLA00001357,Rehmannia glutinosa,,0.58
BECN1,COM00001111,453551,PLA00002536,Astragalus membranaceus,,0.58
BECN1,COM00001111,453551,PLA00002796,Ophiopogon japonicus,,0.58
BECN1,COM00001111,453551,PLA00003103,Cistanche tubulosa,,0.58
BECN1,COM00001111,453551,PLA00003447,Panax ginseng,,0.58
BECN1,COM00001111,453551,PLA00003610,Cordyceps sinensis,,0.58
SIR2,COM00005599,3715,PLA00002098,Alpinia officinarum,,0.58
CDN2A,COM00002506,996,PLA00000164,Artemisia capillaris,,0.58
CDN2A,COM00002506,996,PLA00000341,Angelica sinensis,,0.58
CDN2A,COM00002506,996,PLA00002114,Paeonia albiflora,,0.58
CDN2A,COM00002506,996,PLA00002471,Paederia chinensis,,0.58
CDN2A,COM00002506,996,PLA00002722,Morus spp.,,0.58
CDN2A,COM00002506,996,PLA00002977,Dipsacus asperoides,,0.58
CDN2A,COM00002506,996,PLA00003294,Vitex trifolia,Legundi,0.58
CDN2A,COM00002506,996,PLA00004217,Bupleurum chinense,,0.58
CDN2A,COM00002506,996,PLA00004532,Melia azadirach,,0.58
BECN1,COM00002728,26470759,PLA00000621,Ocimum basilicum,,0.58
SIR2,COM00000675,1130,PLA00000188,Celosia cristada,,0.58
SIR2,COM00000675,1130,PLA00001084,Syzygium cumini,Jamblang,0.58
SIR2,COM00000675,1130,PLA00001638,Morus alba,Murbei,0.58
SIR2,COM00000675,1130,PLA00002095,Trigonella foenum-graecum,,0.58
SIR2,COM00000675,1130,PLA00002523,Perilla frutescens,,0.58
SIR2,COM00000675,1130,PLA00002907,Ziziphus jujuba,Angco,0.58
SIR2,COM00000675,1130,PLA00003371,Lycium chinense,,0.58
SIR2,COM00000675,1130,PLA00003447,Panax ginseng,,0.58
SIR2,COM00000675,1130,PLA00003610,Cordyceps sinensis,,0.58
SIR2,COM00001192,6305,PLA00000325,Trifolium pratense,,0.58
SIR2,COM00001192,6305,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.58
SIR2,COM00001192,6305,PLA00001204,Equisetum debile,Paku ekor kuda,0.58
SIR2,COM00001192,6305,PLA00001275,Mirabilis jalpa,,0.58
SIR2,COM00001192,6305,PLA00002278,Plumbago zeylanica,Daun encok,0.58
SIR2,COM00001192,6305,PLA00003408,Luffariella geometrica,,0.58
SIR2,COM00001192,6305,PLA00003964,Trifolium repens,,0.58
SIR1,COM00001753,1005,PLA00003058,Oryza sativa,Padi,0.58
SIR2,COM00004623,493570,PLA00001084,Syzygium cumini,Jamblang,0.58
BECN1,COM00005174,681,PLA00000604,Solanum lycopersicum,,0.58
BECN1,COM00005174,681,PLA00001924,Solanum tuberosum,Kentang,0.58
BECN1,COM00005174,681,PLA00004135,Musa sapientum,,0.58
BECN1,COM00005174,681,PLA00004325,Acacia rigidula,,0.58
BECN1,COM00001467,441478,PLA00003547,Gaultheria miqueliana,,0.58
SIR1,COM00004056,2230,PLA00000744,Areca catechu,Jambe daun/Pinang,0.58
IGF1,COM00006015,6054,PLA00000138,Ligusticum elatum,,0.58
IGF1,COM00006015,6054,PLA00000251,Zanthoxylum hamiltonianum,,0.58
IGF1,COM00006015,6054,PLA00000281,Citrus aurantifolia,Jeruk nipis,0.58
IGF1,COM00006015,6054,PLA00000489,Pinus spp.,,0.58
IGF1,COM00006015,6054,PLA00000709,Citrus spp.,,0.58
IGF1,COM00006015,6054,PLA00000896,Citrus limon,,0.58
IGF1,COM00006015,6054,PLA00001291,Piper longum,,0.58
IGF1,COM00006015,6054,PLA00002116,Citrus paradisi,,0.58
IGF1,COM00006015,6054,PLA00003553,Tagetes minuta,,0.58
IGF1,COM00006015,6054,PLA00003956,Lonicera japonica,,0.58
IGF1,COM00006015,6054,PLA00004125,Rosa rugosa,,0.58
IGF1,COM00006015,6054,PLA00004214,Citrus reticulata,,0.58
IGF1,COM00006015,6054,PLA00004597,Brassica hirta,,0.58
IGF1,COM00006015,6054,PLA00004731,Citrus hystrix,Jeruk purut,0.58
IGF1,COM00006015,6054,PLA00004777,Citrus aurantium,,0.58
IGF1,COM00006015,6054,PLA00004895,Zanthoxylum hamiltonium,,0.58
SIR1,COM00005890,647,PLA00002782,Stevia rebaudiana,,0.58
SIR1,COM00002927,445354,PLA00001084,Syzygium cumini,Jamblang,0.58
IGF1,COM00002659,10430,PLA00001638,Morus alba,Murbei,0.58
IGF1,COM00002659,10430,PLA00002073,Valeriana officinalis,,0.58
IGF1,COM00002659,10430,PLA00003025,Achillea millefolium,,0.58
IGF1,COM00002659,10430,PLA00004385,Valeriana spp.,,0.58
IGF1,COM00002659,10430,PLA00004981,Carthamus tinctorius,,0.58
SIR1,COM00000076,54675858,PLA00000041,Pterocarpus santalinus,,0.58
SIR1,COM00000076,54675858,PLA00000177,Rubia yunnanensis,,0.58
SIR1,COM00000076,54675858,PLA00000655,Phellodendron japonicum,,0.58
SIR1,COM00000076,54675858,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.58
SIR1,COM00000076,54675858,PLA00001055,Citrus sudachi,,0.58
SIR1,COM00000076,54675858,PLA00001057,Plantago lanceolata,,0.58
SIR1,COM00000076,54675858,PLA00001448,Zanthoxylum simulans,,0.58
SIR1,COM00000076,54675858,PLA00001457,Hibiscus taiwanensis,,0.58
SIR1,COM00000076,54675858,PLA00001539,Melia azedarach,Mindi,0.58
SIR1,COM00000076,54675858,PLA00001570,Phellodendron amurense,,0.58
SIR1,COM00000076,54675858,PLA00001700,Cichorium intybus,,0.58
SIR1,COM00000076,54675858,PLA00001986,Ficus septica,,0.58
SIR1,COM00000076,54675858,PLA00002043,Notopterygium incisum,,0.58
SIR1,COM00000076,54675858,PLA00002250,Plantago media,,0.58
SIR1,COM00000076,54675858,PLA00002264,Paeonia hybrida,,0.58
SIR1,COM00000076,54675858,PLA00002780,Picrorrhiza scrophulariaeflora,,0.58
SIR1,COM00000076,54675858,PLA00002871,Cyperus rotundus,Rumput teki/Teki,0.58
SIR1,COM00000076,54675858,PLA00002950,Zea mays,Jagung,0.58
SIR1,COM00000076,54675858,PLA00003058,Oryza sativa,Padi,0.58
SIR1,COM00000076,54675858,PLA00003157,Plantago major,Daun sendok,0.58
SIR1,COM00000076,54675858,PLA00003159,Rosa canina,,0.58
SIR1,COM00000076,54675858,PLA00003314,Sarcolaeana multiflora,,0.58
SIR1,COM00000076,54675858,PLA00003419,Picrorhiza kurrosa,,0.58
SIR1,COM00000076,54675858,PLA00003447,Panax ginseng,,0.58
SIR1,COM00000076,54675858,PLA00004238,Trichosanthes kirilowii,,0.58
SIR1,COM00000076,54675858,PLA00004412,Salvia officinalis,,0.58
SIR1,COM00000076,54675858,PLA00004428,Dipsacus asper,,0.58
SIR1,COM00000076,54675858,PLA00004439,Taraxacum formosanum,,0.58
SIR1,COM00000076,54675858,PLA00004543,Cinnamomum subavenium,,0.58
SIR1,COM00000076,54675858,PLA00004980,Sparganium stoloniferum,,0.58
BECN1,COM00004077,1135,PLA00002003,Subergorgia suberosa,,0.56
BECN1,COM00004077,1135,PLA00002573,Equisetum hiemale,,0.56
BECN1,COM00004398,46936193,PLA00000029,Crataegus kansuensis,,0.56
BECN1,COM00004398,46936193,PLA00000119,Tribulus terrestris,,0.56
BECN1,COM00004398,46936193,PLA00000152,Erythroxylum cambodianum,,0.56
BECN1,COM00004398,46936193,PLA00000224,Saussurea involucrata,,0.56
BECN1,COM00004398,46936193,PLA00000255,Uncaria hirsuta,,0.56
BECN1,COM00004398,46936193,PLA00000431,Euphorbia magalanta,,0.56
BECN1,COM00004398,46936193,PLA00000681,Ficus carica,,0.56
BECN1,COM00004398,46936193,PLA00000828,Scurrula atropurpurea,,0.56
BECN1,COM00004398,46936193,PLA00000875,Artemisia scoparia,,0.56
BECN1,COM00004398,46936193,PLA00000889,Hippophae thibetata,,0.56
BECN1,COM00004398,46936193,PLA00000989,Crataegus cuneata,,0.56
BECN1,COM00004398,46936193,PLA00001040,Crataegus scabrifolia,,0.56
BECN1,COM00004398,46936193,PLA00001045,Polygonum cuspidatum,,0.56
BECN1,COM00004398,46936193,PLA00001248,Saussurea pulchella,,0.56
BECN1,COM00004398,46936193,PLA00001432,Ginkgo biloba,Ginkgo,0.56
BECN1,COM00004398,46936193,PLA00001480,Piper umbellatum,,0.56
BECN1,COM00004398,46936193,PLA00001484,Amaranthus spinosus,Bayam duri,0.56
BECN1,COM00004398,46936193,PLA00001504,Aloe vera,Lidah buaya,0.56
BECN1,COM00004398,46936193,PLA00001638,Morus alba,Murbei,0.56
BECN1,COM00004398,46936193,PLA00001771,Saussurea graminea,,0.56
BECN1,COM00004398,46936193,PLA00001807,Polygonum spp.,,0.56
BECN1,COM00004398,46936193,PLA00001838,Morinda citrifolia,Mengkudu/Pace,0.56
BECN1,COM00004398,46936193,PLA00001847,Saussurea nigrescens,,0.56
BECN1,COM00004398,46936193,PLA00001895,Bupleurum rotundifolium,,0.56
BECN1,COM00004398,46936193,PLA00001924,Solanum tuberosum,Kentang,0.56
BECN1,COM00004398,46936193,PLA00002060,Crataegus sanguinea,,0.56
BECN1,COM00004398,46936193,PLA00002199,Artemisia annua,,0.56
BECN1,COM00004398,46936193,PLA00002244,Phyllanthus urinaria,,0.56
BECN1,COM00004398,46936193,PLA00002308,Caesalpinia pulcherrima,Bunga merak/Kembang merak,0.56
BECN1,COM00004398,46936193,PLA00002571,Olea europaea,,0.56
BECN1,COM00004398,46936193,PLA00002711,Euphorbia virgata,,0.56
BECN1,COM00004398,46936193,PLA00002712,Crataegus pinnatifida,,0.56
BECN1,COM00004398,46936193,PLA00002797,Saussurea parviflora,,0.56
BECN1,COM00004398,46936193,PLA00002800,Salix songorica,,0.56
BECN1,COM00004398,46936193,PLA00002907,Ziziphus jujuba,Angco,0.56
BECN1,COM00004398,46936193,PLA00002962,Capparis spinosa,,0.56
BECN1,COM00004398,46936193,PLA00003025,Achillea millefolium,,0.56
BECN1,COM00004398,46936193,PLA00003036,Uncaria elliptica,,0.56
BECN1,COM00004398,46936193,PLA00003092,Malus doumeri,,0.56
BECN1,COM00004398,46936193,PLA00003165,Crataegus maximowiczii,,0.56
BECN1,COM00004398,46936193,PLA00003224,Prunus mume,,0.56
BECN1,COM00004398,46936193,PLA00003328,Forsythia suspensa,,0.56
BECN1,COM00004398,46936193,PLA00003346,Saussurea gnaphaloides,,0.56
BECN1,COM00004398,46936193,PLA00003503,Euphorbia hirta,Patikan kebo,0.56
BECN1,COM00004398,46936193,PLA00003926,Ruta graveolens,,0.56
BECN1,COM00004398,46936193,PLA00004289,Euphorbia tinctoria,,0.56
BECN1,COM00004398,46936193,PLA00004297,Glycyrrhiza uralensis,,0.56
BECN1,COM00004398,46936193,PLA00004347,Sophora japonica,,0.56
BECN1,COM00004398,46936193,PLA00004373,Achillea alexandri-regis,,0.56
BECN1,COM00004398,46936193,PLA00004452,Phyllanthus niruri,Meniran,0.56
BECN1,COM00004398,46936193,PLA00004500,Ficus pumila,,0.56
BECN1,COM00004398,46936193,PLA00004508,Phyllanthus emblica,,0.56
BECN1,COM00004398,46936193,PLA00004576,Nerium oleander,,0.56
BECN1,COM00004398,46936193,PLA00004586,Glycyrrhiza glabra,Gan cao,0.56
BECN1,COM00004398,46936193,PLA00004714,Punica granatum,Delima,0.56
BECN1,COM00004398,46936193,PLA00004734,Ficus ruficaulis,,0.56
BECN1,COM00004398,46936193,PLA00004778,Cassia hirsuta,,0.56
BECN1,COM00004398,46936193,PLA00004855,Eucommia ulmoides,,0.56
BECN1,COM00004398,46936193,PLA00004857,Crataegus hupehensis,,0.56
BECN1,COM00004398,46936193,PLA00004863,Crataegus monogyna,,0.56
BECN1,COM00004398,46936193,PLA00004947,Euphorbia larica,,0.56
BECN1,COM00004398,46936193,PLA00004981,Carthamus tinctorius,,0.56
SIR4,COM00001192,6305,PLA00000325,Trifolium pratense,,0.56
SIR4,COM00001192,6305,PLA00000991,Curcuma domestica,Kunir/Kunyit,0.56
SIR4,COM00001192,6305,PLA00001204,Equisetum debile,Paku ekor kuda,0.56
SIR4,COM00001192,6305,PLA00001275,Mirabilis jalpa,,0.56
SIR4,COM00001192,6305,PLA00002278,Plumbago zeylanica,Daun encok,0.56
SIR4,COM00001192,6305,PLA00003408,Luffariella geometrica,,0.56
SIR4,COM00001192,6305,PLA00003964,Trifolium repens,,0.56
SIR1,COM00004406,54670067,PLA00000709,Citrus spp.,,0.56
SIR1,COM00004406,54670067,PLA00004510,Rubus idaeus,,0.56
SIR1,COM00000037,241903,PLA00001025,Catharanthus roseus,Tapak dara,0.56
SIR1,COM00005979,938,PLA00000341,Angelica sinensis,,0.56
SIR1,COM00005979,938,PLA00000792,Codonopsis pilosula,,0.56
SIR1,COM00005979,938,PLA00001409,Dioscorea alata,,0.56
SIR1,COM00005979,938,PLA00002184,Benincasa hispida,,0.56
SIR1,COM00005979,938,PLA00002242,Anemarrhena asphodeloides,,0.56
